Country,airport_code,type,name,location_raw,opening_hours_raw,url,conditions_raw,facilities_raw,slug,airport_name,terminal,City
Saudi Arabia,JED,LOUNGE,Plaza Premium Lounge (International Departures),"Jeddah King A Aziz Intl, Terminal 1",24 hours daily,https://my.prioritypass.com/en-GB/lounges/saudi-arabia/king-abdulaziz-international/jed6-plaza-premium-lounge-international-departures,Maximum 2 hour stay - Children under 2 years are admitted free.,"Air conditioning
Digital card accepted
Flight information
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",jed6-plaza-premium-lounge-international-departures,King Abdul Aziz International Airport,Terminal 1,Jeddah
Saudi Arabia,JED,LOUNGE,Wellcome Lounge,"Jeddah King A Aziz Intl, Terminal 1",24 hours daily,https://my.prioritypass.com/en-GB/lounges/saudi-arabia/king-abdulaziz-international/jed4-wellcome-lounge,Maximum 3 hour stay - Children under 2 years are admitted free - Separate male and female prayer rooms.,"Air conditioning
Digital card accepted
Disabled access
Flight information
Luggage storage
Newspapers / magazines
Shoe shine
Soft drinks
Televisions
Wi-Fi",jed4-wellcome-lounge,King Abdul Aziz International Airport,Terminal 1,Jeddah
Jersey,JER,LOUNGE,No.1 Lounge,"Jersey, Terminal","Monday: 05:30 - 18:00
Tuesday: 05:30 - 18:00
Wednesday: 05:30 - 18:00
Thursday: 05:30 - 19:30
Friday: 05:30 - 19:00
Saturday: 05:30 - 19:00
Sunday: 05:30 - 18:00
Note: Closed: 25 Dec.",https://my.prioritypass.com/en-GB/lounges/jersey/jersey/jer3-no-1-lounge,"Access is permitted 3 hours prior to scheduled flight departure - Children under 2 years are admitted free - Smart casual dress at all times - Cardholders and guests who do not adhere to No1 Lounges Terms of Entry can be refused access, this includes the dress code, adhering to the Fit2Fly policy and respecting other guests and the lounge team.","Air conditioning
Alcoholic drinks (Standard)
Cold buffet
Digital card accepted
Disabled access
Flight information
Hot buffet
Soft drinks
Televisions
Wi-Fi",jer3-no-1-lounge,Jersey Airport,Unknown,St. Peter
United States of America,JFK,REST,Minute Suites,"New York NY JFK International, Terminal 4","24 hours daily
Note: We advise Cardholders to confirm the availability of access with your bank (Card Issuer) before visiting. Access by some American Express and Capital One cards may not be available at this Minute Suites location.

Only 1 Card per visit per Cardholder will be accepted at point of registration.",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/john-f-kennedy-international/jfk17-minute-suites,"1. Cardholders can use their lounge visit entitlement to use a Minute Suite for a 1 hour stay. 1 Minute Suite usage represents a single lounge visit within the Cardholder’s existing lounge visit allocation for which the Cardholder will, where applicable, be charged. Each subsequent hour of Minute Suite usage will be charged at a discounted rate of US$40 (available in 15-minute increments beyond the first hour) and payable directly to Minute Suites. 2. Up to 3 guests accompanying the Cardholder in the same Minute Suite may use it at no extra charge. 3. The Cardholder is responsible for any additional charges incurred. Minute Suites may ask Cardholders to present a payment card for incidentals at the time of check-in. 4. Each Minute Suite is equipped with a comfortable daybed sofa (sleeps two), pillows, fresh blankets, a workstation, complimentary Wi-Fi, Smart TV, Amazon Alexa (for music, white noise, weather, alarms, flight tracking etc) and/or a sound masking system that helps to neutralise noise. 5. Soft drinks and snacks available, subject to payment. 6. Minute Suite usage is subject to availability.","Air conditioning
Digital card accepted
Disabled access
Flight information
Showers
Televisions
Wi-Fi",jfk17-minute-suites,John F. Kennedy International Airport,Terminal 4,New York
United States of America,JFK,REFRESH,Be Relax Spa,"John F. Kennedy International, Terminal 1","Monday: 09:00 - 21:00
Tuesday: 11:00 - 23:00
Wednesday: 11:00 - 23:00
Thursday: 09:00 - 21:00
Friday: 09:00 - 21:00
Saturday: 09:00 - 21:00
Sunday: 11:00 - 23:00
Note:
Be Back 15-minute Massage plus O2 (a US$38 value)
Be Back 30-minute Massage (a US$38 value)
Polish Change plus Hand Massage (a US$38 value)
Be Feet on lounger 10-minute plus O2 (a US$44 value)",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/john-f-kennedy-international/jfk23s-be-relax-spa,"No smoking (including vaping), No dress code, Children are not admitted","Air conditioning
Digital card accepted
Disabled access",jfk23s-be-relax-spa,John F. Kennedy International Airport,Terminal 1,New York
United States of America,JFK,LOUNGE,VIP ONE Lounge,"New York NY JFK International, Terminal 1",08:00 - 00:00 daily,https://my.prioritypass.com/en-GB/lounges/united-states-of-america/john-f-kennedy-international/jfk25-vip-one-lounge,Maximum 3 hour stay - All Cardholders and guests are required to show a Boarding Pass with confirmed same-day travel for access to the lounge - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Soft drinks
Wi-Fi",jfk25-vip-one-lounge,John F. Kennedy International Airport,Terminal 1,New York
United States of America,JFK,REFRESH,Xwell,"New York NY JFK International, Terminal 4","08:00 - 22:00 daily
Note: Hours may vary on Public Holidays.

For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you. We advise Cardholders to review full Conditions of access below before visiting.",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/john-f-kennedy-international/jfk29s-xwell,"1. Cardholders can use their lounge visit entitlement to take advantage of 25 minutes in a Zero-Gravity Massage Chair, Hydromassage Lounger, Full Body Massage Lounger, Ceragem or Chakra Bed (options vary by location). 1 Xwell usage represents a single lounge visit within the Cardholder's existing lounge visit allocation for which the Cardholder will, where applicable, be charged. For example, if a Cardholder registers 1 Guest they will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 card per visit per Cardholder will be accepted and at point of registration. 2. To be eligible, Cardholders must present a valid Card and Boarding Pass with confirmed same-day travel. 3. Shower facilities are subject to payment. 4. Xwell usage is subject to availability. 5. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and visits are advised to review programme Conditions of Use prior to accessing the offer.","Air conditioning
Digital card accepted
Disabled access
Showers",jfk29s-xwell,John F. Kennedy International Airport,Terminal 4,New York
United States of America,JFK,UNWIND,Gameway,"New York NY JFK International, Terminal 8","06:00 - 22:00 daily
Note: We advise Cardholders to confirm the availability of access with your bank (Card Issuer) before visiting. Access by some American Express and Capital One cards may not be available at this Gameway location.",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/john-f-kennedy-international/jfk30g-gameway,"1. Cardholders can use their lounge visit entitlement for 1 hour of gaming and 1 snack item and 1 non-alcoholic drink (excluding energy drinks) OR 1 hour of gaming and 1 alcoholic drink (alcoholic drinks are only available to passengers 21 years of age or older). 1 game station usage represents a single lounge visit within the Cardholder's existing lounge visit allocation for which the Cardholder will, where applicable, be charged. Each subsequent hour of game station usage will be charged at a 10% discounted rate and payable directly to Gameway. 2. The Cardholder is responsible for any additional charges incurred. Gameway may ask Cardholders to present a payment card for incidentals at the time of check-in. 3. Each individual gaming station offers you the choice of Xbox, PlayStation or PC gaming options loaded with over 40 of today's hottest gaming titles, premium leather chairs, 43"" 4K television, noise-cancelling headphones, wi-fi internet access, personal device charging ports, and space to store luggage. 4. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and guest visits are advised to review programme Conditions of Use prior to accessing the offer.","Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Soft drinks
Televisions
Wi-Fi",jfk30g-gameway,John F. Kennedy International Airport,Terminal 8,New York
United States of America,JFK,LOUNGE,Korean Air Lounge,"New York NY JFK International, Terminal 1","21:30 - 00:50 daily
Note: Cardholders will not be admitted into the lounge outside these hours.",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/john-f-kennedy-international/jfk-korean-air-lounge,"Limited to two guests per cardholder, subject to a per person charge, where applicable - Ticketed (Checked-in) passengers only - Access may be restricted due to space constraints - Children under 2 years are admitted free - All children must be accompanied by an adult.","Air conditioning
Alcoholic drinks (Standard)
Conference facilities
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Soft drinks
Telephone
Televisions
Wi-Fi",jfk-korean-air-lounge,John F. Kennedy International Airport,Terminal 1,New York
United States of America,JFK,LOUNGE,Turkish Airlines Lounge,"New York NY JFK International, Terminal 1",09:00 - 00:00 daily,https://my.prioritypass.com/en-GB/lounges/united-states-of-america/john-f-kennedy-international/jfk21-turkish-airlines-lounge,Access is permitted 3 hours prior to scheduled flight departure - All Cardholders and guests are required to show a JFK Outbound Departure Boarding Pass with confirmed same-day travel for access to the lounge - Lounge access may be restricted due to lounge capacity constraints and the lounge reserves the right to reserve seating as necessary - Children under 2 years are admitted free - Separate prayer room available - Smart casual dress at all times.,"Air conditioning
Conference facilities
Digital card accepted
Disabled access
Flight information
Luggage storage
Newspapers / magazines
Soft drinks
Televisions
Wi-Fi",jfk21-turkish-airlines-lounge,John F. Kennedy International Airport,Terminal 1,New York
United States of America,JFK,LOUNGE,Primeclass Lounge,"John F. Kennedy International, Terminal 1","Monday: 11:00 - 21:00
Tuesday: 11:00 - 01:30
Wednesday: 11:00 – 21:00
Thursday: 09:00 - 01:30
Friday: 11:00 - 21:00
Saturday: 09:00 - 01:30
Sunday: 11:00 - 21:00",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/john-f-kennedy-international/jfk14-primeclass-lounge,Access is permitted 3 hours prior to scheduled flight departure - Lounge access may be restricted due to lounge capacity constraints and the lounge reserves the right to reserve seating as necessary - All Cardholders and guests are required to show a JFK Outbound Departure Boarding Pass with confirmed same-day travel for access to the lounge - Children under 2 years are admitted free.,"Air conditioning
Alcoholic drinks (Standard)
Digital card accepted
Disabled access
Flight information
Newspapers / magazines
Showers
Soft drinks
Televisions
Wi-Fi",jfk14-primeclass-lounge,John F. Kennedy International Airport,Terminal 1,New York
United States of America,JFK,REFRESH,Xwell,"New York NY JFK International, Terminal 4","08:00 - 22:00 daily
Note: Hours may vary on Public Holidays.

For Cardholders who pay for individual visits or guest visits, please check this particular offer against your visit fee to ensure it represents value for you. We advise Cardholders to review full Conditions of access below before visiting.",https://my.prioritypass.com/en-GB/lounges/united-states-of-america/john-f-kennedy-international/jfk28s-xwell,"1. Cardholders can use their lounge visit entitlement to take advantage of 25 minutes in a Zero-Gravity Massage Chair, Hydromassage Lounger, Full Body Massage Lounger, Ceragem or Chakra Bed (options vary by location). 1 Xwell usage represents a single lounge visit within the Cardholder's existing lounge visit allocation for which the Cardholder will, where applicable, be charged. For example, if a Cardholder registers 1 Guest they will be charged as 1 Cardholder visit + 1 Guest visit on their account. Only 1 card per visit per Cardholder will be accepted and at point of registration. 2. To be eligible, Cardholders must present a valid Card and Boarding Pass with confirmed same-day travel. 3. Xwell usage is subject to availability. 4. Priority Pass and its Affiliates Companies shall not be liable should the offer value be less than Customers lounge visit entitlement. Customers who pay for lounge and visits are advised to review programme Conditions of Use prior to accessing the offer.","Air conditioning
Digital card accepted
Disabled access",jfk28s-xwell,John F. Kennedy International Airport,Terminal 4,New York
